,ts_code,symbol,name,industry
3153,601007.SH,601007,金陵饭店,酒店餐饮
3154,601008.SH,601008,连云港,港口
3155,601009.SH,601009,南京银行,银行
3156,601010.SH,601010,文峰股份,超市连锁
3157,601011.SH,601011,宝泰隆,焦炭加工
3158,601012.SH,601012,隆基股份,电气设备
3159,601015.SH,601015,陕西黑猫,焦炭加工
3160,601016.SH,601016,节能风电,新型电力
3161,601018.SH,601018,宁波港,港口
3162,601019.SH,601019,山东出版,出版业
3163,601020.SH,601020,华钰矿业,铅锌
3164,601021.SH,601021,春秋航空,空运
3165,601028.SH,601028,玉龙股份,商贸代理
3166,601038.SH,601038,一拖股份,农用机械
3167,601058.SH,601058,赛轮轮胎,汽车配件
3168,601066.SH,601066,中信建投,证券
3169,601068.SH,601068,中铝国际,建筑工程
3170,601069.SH,601069,西部黄金,黄金
3171,601077.SH,601077,渝农商行,银行
3172,601086.SH,601086,国芳集团,百货
3173,601088.SH,601088,中国神华,煤炭开采
3174,601098.SH,601098,中南传媒,出版业
3175,601099.SH,601099,太平洋,证券
3176,601100.SH,601100,恒立液压,工程机械
3177,601101.SH,601101,昊华能源,煤炭开采
3178,601106.SH,601106,中国一重,工程机械
3179,601107.SH,601107,四川成渝,路桥
3180,601108.SH,601108,财通证券,证券
3181,601111.SH,601111,中国国航,空运
3182,601113.SH,601113,ST华鼎,化纤
3183,601116.SH,601116,三江购物,超市连锁
3184,601117.SH,601117,中国化学,建筑工程
3185,601118.SH,601118,海南橡胶,橡胶
3186,601126.SH,601126,四方股份,电气设备
3187,601127.SH,601127,小康股份,汽车配件
3188,601128.SH,601128,常熟银行,银行
3189,601137.SH,601137,博威合金,铜
3190,601138.SH,601138,工业富联,通信设备
3191,601139.SH,601139,深圳燃气,供气供热
3192,601155.SH,601155,新城控股,区域地产
3193,601158.SH,601158,重庆水务,水务
3194,601162.SH,601162,天风证券,证券
3195,601163.SH,601163,三角轮胎,汽车配件
3196,601166.SH,601166,兴业银行,银行
3197,601168.SH,601168,西部矿业,铜
3198,601169.SH,601169,北京银行,银行
3199,601177.SH,601177,杭齿前进,机械基件
3200,601179.SH,601179,中国西电,电气设备
3201,601186.SH,601186,中国铁建,建筑工程
3202,601187.SH,601187,厦门银行,银行
3203,601188.SH,601188,龙江交通,路桥
3204,601198.SH,601198,东兴证券,证券
3205,601199.SH,601199,江南水务,水务
3206,601200.SH,601200,上海环境,环境保护
3207,601208.SH,601208,东材科技,化工原料
3208,601211.SH,601211,国泰君安,证券
3209,601212.SH,601212,白银有色,铜
3210,601216.SH,601216,君正集团,化工原料
3211,601218.SH,601218,吉鑫科技,机械基件
3212,601222.SH,601222,林洋能源,电器仪表
3213,601225.SH,601225,陕西煤业,煤炭开采
3214,601226.SH,601226,华电重工,专用机械
3215,601228.SH,601228,广州港,港口
3216,601229.SH,601229,上海银行,银行
3217,601231.SH,601231,环旭电子,元器件
3218,601233.SH,601233,桐昆股份,化纤
3219,601236.SH,601236,红塔证券,证券
3220,601238.SH,601238,广汽集团,汽车整车
3221,601258.SH,601258,ST庞大,汽车服务
3222,601288.SH,601288,农业银行,银行
3223,601298.SH,601298,青岛港,港口
3224,601311.SH,601311,骆驼股份,电气设备
3225,601318.SH,601318,中国平安,保险
3226,601319.SH,601319,中国人保,保险
3227,601326.SH,601326,秦港股份,港口
3228,601328.SH,601328,交通银行,银行
3229,601330.SH,601330,绿色动力,环境保护
3230,601333.SH,601333,广深铁路,铁路
3231,601336.SH,601336,新华保险,保险
3232,601339.SH,601339,百隆东方,纺织
3233,601360.SH,601360,三六零,互联网
3234,601366.SH,601366,利群股份,百货
3235,601368.SH,601368,绿城水务,水务
3236,601369.SH,601369,陕鼓动力,机械基件
3237,601375.SH,601375,中原证券,证券
3238,601377.SH,601377,兴业证券,证券
3239,601388.SH,601388,怡球资源,铝
3240,601390.SH,601390,中国中铁,建筑工程
3241,601398.SH,601398,工商银行,银行
3242,601399.SH,601399,ST国重装,工程机械
3243,601456.SH,601456,国联证券,证券
3244,601500.SH,601500,通用股份,汽车配件
3245,601512.SH,601512,中新集团,园区开发
3246,601515.SH,601515,东风股份,广告包装
3247,601518.SH,601518,吉林高速,路桥
3248,601519.SH,601519,大智慧,软件服务
3249,601555.SH,601555,东吴证券,证券
3250,601566.SH,601566,九牧王,服饰
3251,601567.SH,601567,三星医疗,电器仪表
3252,601568.SH,601568,北元集团,化工原料
3253,601577.SH,601577,长沙银行,银行
3254,601579.SH,601579,会稽山,红黄酒
3255,601588.SH,601588,北辰实业,区域地产
3256,601595.SH,601595,上海电影,影视音像
3257,601598.SH,601598,中国外运,仓储物流
3258,601599.SH,601599,鹿港文化,纺织
3259,601600.SH,601600,中国铝业,铝
3260,601601.SH,601601,中国太保,保险
3261,601606.SH,601606,长城军工,专用机械
3262,601607.SH,601607,上海医药,医药商业
3263,601608.SH,601608,中信重工,专用机械
3264,601609.SH,601609,金田铜业,铜
3265,601611.SH,601611,中国核建,建筑工程
3266,601615.SH,601615,明阳智能,机械基件
3267,601616.SH,601616,广电电气,电气设备
3268,601618.SH,601618,中国中冶,建筑工程
3269,601619.SH,601619,嘉泽新能,新型电力
3270,601628.SH,601628,中国人寿,保险
3271,601633.SH,601633,长城汽车,汽车整车
3272,601636.SH,601636,旗滨集团,玻璃
3273,601658.SH,601658,邮储银行,银行
3274,601666.SH,601666,平煤股份,煤炭开采
3275,601668.SH,601668,中国建筑,建筑工程
3276,601669.SH,601669,中国电建,建筑工程
3277,601677.SH,601677,明泰铝业,铝
3278,601678.SH,601678,滨化股份,化工原料
3279,601686.SH,601686,友发集团,钢加工
3280,601688.SH,601688,华泰证券,证券
3281,601689.SH,601689,拓普集团,汽车配件
3282,601696.SH,601696,中银证券,证券
3283,601698.SH,601698,中国卫通,电信运营
3284,601699.SH,601699,潞安环能,煤炭开采
3285,601700.SH,601700,风范股份,电气设备
3286,601702.SH,601702,华峰铝业,铝
3287,601717.SH,601717,郑煤机,汽车配件
3288,601718.SH,601718,际华集团,服饰
3289,601727.SH,601727,上海电气,电气设备
3290,601766.SH,601766,中国中车,运输设备
3291,601777.SH,601777,*ST力帆,摩托车
3292,601778.SH,601778,晶科科技,新型电力
3293,601788.SH,601788,光大证券,证券
3294,601789.SH,601789,宁波建工,建筑工程
3295,601798.SH,601798,蓝科高新,化工机械
3296,601799.SH,601799,星宇股份,汽车配件
3297,601800.SH,601800,中国交建,建筑工程
3298,601801.SH,601801,皖新传媒,出版业
3299,601808.SH,601808,中海油服,石油开采
3300,601811.SH,601811,新华文轩,出版业
3301,601816.SH,601816,京沪高铁,铁路
3302,601818.SH,601818,光大银行,银行
3303,601827.SH,601827,三峰环境,环境保护
3304,601828.SH,601828,美凯龙,其他商业
3305,601838.SH,601838,成都银行,银行
3306,601857.SH,601857,中国石油,石油开采
3307,601858.SH,601858,中国科传,出版业
3308,601860.SH,601860,紫金银行,银行
3309,601865.SH,601865,福莱特,玻璃
3310,601866.SH,601866,中远海发,水运
3311,601869.SH,601869,长飞光纤,通信设备
3312,601872.SH,601872,招商轮船,水运
3313,601877.SH,601877,正泰电器,电气设备
3314,601878.SH,601878,浙商证券,证券
3315,601880.SH,601880,大连港,港口
3316,601881.SH,601881,中国银河,证券
3317,601882.SH,601882,海天精工,机床制造
3318,601886.SH,601886,江河集团,装修装饰
3319,601888.SH,601888,中国中免,旅游服务
3320,601890.SH,601890,亚星锚链,船舶
3321,601898.SH,601898,中煤能源,煤炭开采
3322,601899.SH,601899,紫金矿业,黄金
3323,601900.SH,601900,南方传媒,出版业
3324,601901.SH,601901,方正证券,证券
3325,601908.SH,601908,京运通,新型电力
3326,601916.SH,601916,浙商银行,银行
3327,601918.SH,601918,新集能源,煤炭开采
3328,601919.SH,601919,中远海控,水运
3329,601928.SH,601928,凤凰传媒,出版业
3330,601929.SH,601929,吉视传媒,影视音像
3331,601933.SH,601933,永辉超市,超市连锁
3332,601939.SH,601939,建设银行,银行
3333,601949.SH,601949,中国出版,出版业
3334,601952.SH,601952,苏垦农发,种植业
3335,601956.SH,601956,东贝集团,机械基件
3336,601958.SH,601958,金钼股份,小金属
3337,601965.SH,601965,中国汽研,汽车服务
3338,601966.SH,601966,玲珑轮胎,汽车配件
3339,601968.SH,601968,宝钢包装,广告包装
3340,601969.SH,601969,海南矿业,普钢
3341,601975.SH,601975,招商南油,水运
3342,601985.SH,601985,中国核电,新型电力
3343,601988.SH,601988,中国银行,银行
3344,601989.SH,601989,中国重工,船舶
3345,601990.SH,601990,南京证券,证券
3346,601991.SH,601991,大唐发电,火力发电
3347,601992.SH,601992,金隅集团,水泥
3348,601995.SH,601995,中金公司,证券
3349,601996.SH,601996,丰林集团,家居用品
3350,601997.SH,601997,贵阳银行,银行
3351,601998.SH,601998,中信银行,银行
3352,601999.SH,601999,出版传媒,出版业
3353,603000.SH,603000,人民网,互联网
3354,603001.SH,603001,奥康国际,服饰
3355,603002.SH,603002,宏昌电子,化工原料
3356,603003.SH,603003,龙宇燃油,石油贸易
3357,603005.SH,603005,晶方科技,半导体
3358,603006.SH,603006,联明股份,汽车配件
3359,603007.SH,603007,花王股份,建筑工程
3360,603008.SH,603008,喜临门,家居用品
3361,603009.SH,603009,北特科技,汽车配件
3362,603010.SH,603010,万盛股份,化工原料
3363,603011.SH,603011,合锻智能,机床制造
3364,603012.SH,603012,创力集团,专用机械
3365,603013.SH,603013,亚普股份,汽车配件
3366,603015.SH,603015,弘讯科技,电气设备
3367,603016.SH,603016,新宏泰,电气设备
3368,603017.SH,603017,中衡设计,建筑工程
3369,603018.SH,603018,华设集团,建筑工程
3370,603019.SH,603019,中科曙光,IT设备
3371,603020.SH,603020,爱普股份,食品
3372,603021.SH,603021,山东华鹏,玻璃
3373,603022.SH,603022,新通联,广告包装
3374,603023.SH,603023,威帝股份,汽车配件
3375,603025.SH,603025,大豪科技,IT设备
3376,603026.SH,603026,石大胜华,化工原料
3377,603027.SH,603027,千禾味业,食品
3378,603028.SH,603028,赛福天,钢加工
3379,603029.SH,603029,天鹅股份,农用机械
3380,603030.SH,603030,全筑股份,装修装饰
3381,603031.SH,603031,安德利,百货
3382,603032.SH,603032,德新交运,公路
3383,603033.SH,603033,三维股份,橡胶
3384,603035.SH,603035,常熟汽饰,汽车配件
3385,603036.SH,603036,如通股份,专用机械
3386,603037.SH,603037,凯众股份,汽车配件
3387,603038.SH,603038,华立股份,装修装饰
3388,603039.SH,603039,泛微网络,软件服务
3389,603040.SH,603040,新坐标,机械基件
3390,603041.SH,603041,美思德,化工原料
3391,603042.SH,603042,华脉科技,通信设备
3392,603043.SH,603043,广州酒家,食品
3393,603045.SH,603045,福达合金,电气设备
3394,603050.SH,603050,科林电气,电气设备
3395,603053.SH,603053,成都燃气,供气供热
3396,603055.SH,603055,台华新材,纺织
3397,603056.SH,603056,德邦股份,仓储物流
3398,603058.SH,603058,永吉股份,广告包装
3399,603059.SH,603059,倍加洁,家居用品
3400,603060.SH,603060,国检集团,建筑工程
3401,603063.SH,603063,禾望电气,电气设备
3402,603066.SH,603066,音飞储存,仓储物流
3403,603067.SH,603067,振华股份,化工原料
3404,603068.SH,603068,博通集成,半导体
3405,603069.SH,603069,海汽集团,公路
3406,603076.SH,603076,乐惠国际,专用机械
3407,603077.SH,603077,和邦生物,化工原料
3408,603078.SH,603078,江化微,化工原料
3409,603079.SH,603079,圣达生物,食品
3410,603080.SH,603080,新疆火炬,供气供热
3411,603081.SH,603081,大丰实业,专用机械
3412,603083.SH,603083,剑桥科技,通信设备
3413,603085.SH,603085,天成自控,汽车配件
3414,603086.SH,603086,先达股份,农药化肥
3415,603087.SH,603087,甘李药业,生物制药
3416,603088.SH,603088,宁波精达,专用机械
3417,603089.SH,603089,正裕工业,汽车配件
3418,603090.SH,603090,宏盛股份,专用机械
3419,603093.SH,603093,南华期货,多元金融
3420,603095.SH,603095,越剑智能,纺织机械
3421,603096.SH,603096,新经典,出版业
3422,603098.SH,603098,森特股份,装修装饰
3423,603099.SH,603099,长白山,旅游景点
3424,603100.SH,603100,川仪股份,电器仪表
3425,603101.SH,603101,汇嘉时代,百货
3426,603103.SH,603103,横店影视,影视音像
3427,603105.SH,603105,芯能科技,电气设备
3428,603106.SH,603106,恒银科技,IT设备
3429,603108.SH,603108,润达医疗,医药商业
3430,603109.SH,603109,神驰机电,电气设备
3431,603110.SH,603110,东方材料,染料涂料
3432,603111.SH,603111,康尼机电,运输设备
3433,603112.SH,603112,华翔股份,机械基件
3434,603113.SH,603113,金能科技,焦炭加工
3435,603115.SH,603115,海星股份,元器件
3436,603116.SH,603116,红蜻蜓,服饰
3437,603117.SH,603117,万林物流,仓储物流
3438,603118.SH,603118,共进股份,通信设备
3439,603121.SH,603121,华培动力,汽车配件
3440,603123.SH,603123,翠微股份,百货
3441,603126.SH,603126,中材节能,环境保护
3442,603127.SH,603127,昭衍新药,医疗保健
3443,603128.SH,603128,华贸物流,仓储物流
3444,603129.SH,603129,春风动力,摩托车
3445,603131.SH,603131,上海沪工,专用机械
3446,603133.SH,603133,碳元科技,元器件
3447,603136.SH,603136,天目湖,旅游景点
3448,603138.SH,603138,海量数据,软件服务
3449,603139.SH,603139,康惠制药,中成药
3450,603155.SH,603155,新亚强,化工原料
3451,603156.SH,603156,养元饮品,软饮料
3452,603157.SH,603157,*ST拉夏,服饰
3453,603158.SH,603158,腾龙股份,汽车配件
3454,603159.SH,603159,上海亚虹,专用机械
3455,603160.SH,603160,汇顶科技,元器件
3456,603161.SH,603161,科华控股,汽车配件
3457,603165.SH,603165,荣晟环保,造纸
3458,603166.SH,603166,福达股份,汽车配件
3459,603167.SH,603167,渤海轮渡,水运
3460,603168.SH,603168,莎普爱思,化学制药
3461,603169.SH,603169,兰石重装,专用机械
3462,603177.SH,603177,德创环保,环境保护
3463,603178.SH,603178,圣龙股份,汽车配件
3464,603179.SH,603179,新泉股份,汽车配件
3465,603180.SH,603180,金牌厨柜,家居用品
3466,603181.SH,603181,皇马科技,化工原料
3467,603183.SH,603183,建研院,建筑工程
3468,603185.SH,603185,上机数控,机床制造
3469,603186.SH,603186,华正新材,元器件
3470,603187.SH,603187,海容冷链,机械基件
3471,603188.SH,603188,ST亚邦,染料涂料
3472,603189.SH,603189,网达软件,软件服务
3473,603192.SH,603192,汇得科技,化工原料
3474,603195.SH,603195,公牛集团,电气设备
3475,603196.SH,603196,日播时尚,服饰
3476,603197.SH,603197,保隆科技,汽车配件
3477,603198.SH,603198,迎驾贡酒,白酒
3478,603199.SH,603199,九华旅游,旅游景点
3479,603200.SH,603200,上海洗霸,环境保护
3480,603203.SH,603203,快克股份,专用机械
3481,603208.SH,603208,江山欧派,家居用品
3482,603212.SH,603212,赛伍技术,塑料
3483,603214.SH,603214,爱婴室,百货
3484,603217.SH,603217,元利科技,化工原料
3485,603218.SH,603218,日月股份,工程机械
3486,603220.SH,603220,中贝通信,通信设备
3487,603221.SH,603221,爱丽家居,家居用品
3488,603222.SH,603222,济民制药,化学制药
3489,603223.SH,603223,恒通股份,供气供热
3490,603225.SH,603225,新凤鸣,化纤
3491,603226.SH,603226,菲林格尔,家居用品
3492,603227.SH,603227,雪峰科技,化工原料
3493,603228.SH,603228,景旺电子,元器件
3494,603229.SH,603229,奥翔药业,化学制药
3495,603232.SH,603232,格尔软件,软件服务
3496,603233.SH,603233,大参林,医药商业
3497,603236.SH,603236,移远通信,通信设备
3498,603238.SH,603238,诺邦股份,纺织
3499,603239.SH,603239,浙江仙通,汽车配件
3500,603256.SH,603256,宏和科技,玻璃
3501,603258.SH,603258,电魂网络,互联网
3502,603259.SH,603259,药明康德,化学制药
3503,603260.SH,603260,合盛硅业,化工原料
3504,603266.SH,603266,天龙股份,塑料
3505,603267.SH,603267,鸿远电子,元器件
3506,603268.SH,603268,松发股份,陶瓷
3507,603269.SH,603269,海鸥股份,机械基件
3508,603277.SH,603277,银都股份,专用机械
3509,603278.SH,603278,大业股份,钢加工
3510,603279.SH,603279,景津环保,环境保护
3511,603283.SH,603283,赛腾股份,专用机械
3512,603286.SH,603286,日盈电子,汽车配件
3513,603288.SH,603288,海天味业,食品
3514,603289.SH,603289,泰瑞机器,专用机械
3515,603290.SH,603290,斯达半导,半导体
3516,603297.SH,603297,永新光学,电器仪表
3517,603298.SH,603298,杭叉集团,专用机械
3518,603299.SH,603299,苏盐井神,化工原料
3519,603300.SH,603300,华铁应急,钢加工
3520,603301.SH,603301,振德医疗,医疗保健
3521,603303.SH,603303,得邦照明,家用电器
3522,603305.SH,603305,旭升股份,汽车配件
3523,603306.SH,603306,华懋科技,汽车配件
3524,603308.SH,603308,应流股份,专用机械
3525,603309.SH,603309,维力医疗,医疗保健
3526,603311.SH,603311,金海高科,专用机械
3527,603313.SH,603313,梦百合,家居用品
3528,603315.SH,603315,福鞍股份,机械基件
3529,603316.SH,603316,诚邦股份,建筑工程
3530,603317.SH,603317,天味食品,食品
3531,603318.SH,603318,派思股份,专用机械
3532,603319.SH,603319,湘油泵,汽车配件
3533,603320.SH,603320,迪贝电气,机械基件
3534,603321.SH,603321,梅轮电梯,运输设备
3535,603322.SH,603322,超讯通信,通信设备
3536,603323.SH,603323,苏农银行,银行
3537,603326.SH,603326,我乐家居,家居用品
3538,603327.SH,603327,福蓉科技,元器件
3539,603328.SH,603328,依顿电子,元器件
3540,603329.SH,603329,上海雅仕,仓储物流
3541,603330.SH,603330,上海天洋,塑料
3542,603331.SH,603331,百达精工,专用机械
3543,603332.SH,603332,苏州龙杰,化纤
3544,603333.SH,603333,尚纬股份,电气设备
3545,603335.SH,603335,迪生力,汽车配件
3546,603336.SH,603336,宏辉果蔬,农业综合
3547,603337.SH,603337,杰克股份,纺织机械
3548,603338.SH,603338,浙江鼎力,专用机械
3549,603339.SH,603339,四方科技,专用机械
3550,603345.SH,603345,安井食品,食品
3551,603348.SH,603348,文灿股份,汽车配件
3552,603351.SH,603351,威尔药业,化学制药
3553,603353.SH,603353,和顺石油,石油贸易
3554,603355.SH,603355,莱克电气,家用电器
3555,603356.SH,603356,华菱精工,机械基件
3556,603357.SH,603357,设计总院,建筑工程
3557,603358.SH,603358,华达科技,汽车配件
3558,603359.SH,603359,东珠生态,环境保护
3559,603360.SH,603360,百傲化学,化工原料
3560,603363.SH,603363,傲农生物,饲料
3561,603365.SH,603365,水星家纺,纺织
3562,603366.SH,603366,日出东方,家用电器
3563,603367.SH,603367,辰欣药业,化学制药
3564,603368.SH,603368,柳药股份,医药商业
3565,603369.SH,603369,今世缘,白酒
3566,603377.SH,603377,东方时尚,汽车服务
3567,603378.SH,603378,亚士创能,染料涂料
3568,603379.SH,603379,三美股份,化工原料
3569,603380.SH,603380,易德龙,元器件
3570,603383.SH,603383,顶点软件,软件服务
3571,603385.SH,603385,惠达卫浴,家居用品
3572,603386.SH,603386,广东骏亚,元器件
3573,603387.SH,603387,基蛋生物,医疗保健
3574,603388.SH,603388,元成股份,建筑工程
3575,603389.SH,603389,*ST亚振,家居用品
3576,603390.SH,603390,通达电气,汽车配件
3577,603392.SH,603392,万泰生物,医疗保健
3578,603393.SH,603393,新天然气,供气供热
3579,603396.SH,603396,金辰股份,专用机械
3580,603398.SH,603398,邦宝益智,文教休闲
3581,603399.SH,603399,吉翔股份,小金属
3582,603408.SH,603408,建霖家居,家居用品
3583,603416.SH,603416,信捷电气,电气设备
3584,603421.SH,603421,鼎信通讯,通信设备
3585,603429.SH,603429,集友股份,广告包装
3586,603439.SH,603439,贵州三力,中成药
3587,603444.SH,603444,吉比特,互联网
3588,603456.SH,603456,九洲药业,化学制药
3589,603458.SH,603458,勘设股份,建筑工程
3590,603466.SH,603466,风语筑,文教休闲
3591,603477.SH,603477,巨星农牧,纺织
3592,603486.SH,603486,科沃斯,家用电器
3593,603488.SH,603488,展鹏科技,电气设备
3594,603489.SH,603489,八方股份,电气设备
3595,603496.SH,603496,恒为科技,IT设备
3596,603499.SH,603499,翔港科技,广告包装
3597,603500.SH,603500,祥和实业,运输设备
3598,603501.SH,603501,韦尔股份,半导体
3599,603505.SH,603505,金石资源,矿物制品
3600,603506.SH,603506,南都物业,房产服务
3601,603507.SH,603507,振江股份,钢加工
3602,603508.SH,603508,思维列控,软件服务
3603,603515.SH,603515,欧普照明,电气设备
3604,603516.SH,603516,淳中科技,通信设备
3605,603517.SH,603517,绝味食品,食品
3606,603518.SH,603518,锦泓集团,服饰
3607,603519.SH,603519,立霸股份,家用电器
3608,603520.SH,603520,司太立,化学制药
3609,603527.SH,603527,众源新材,铜
3610,603528.SH,603528,多伦科技,软件服务
3611,603530.SH,603530,神马电力,电气设备
3612,603533.SH,603533,掌阅科技,互联网
3613,603535.SH,603535,嘉诚国际,仓储物流
3614,603536.SH,603536,惠发食品,食品
3615,603538.SH,603538,美诺华,化学制药
3616,603551.SH,603551,奥普家居,家居用品
3617,603555.SH,603555,*ST贵人,服饰
3618,603556.SH,603556,海兴电力,电器仪表
3619,603557.SH,603557,起步股份,服饰
3620,603558.SH,603558,健盛集团,纺织
3621,603559.SH,603559,中通国脉,通信设备
3622,603565.SH,603565,中谷物流,仓储物流
3623,603566.SH,603566,普莱柯,生物制药
3624,603567.SH,603567,珍宝岛,中成药
3625,603568.SH,603568,伟明环保,环境保护
3626,603569.SH,603569,长久物流,仓储物流
3627,603577.SH,603577,汇金通,钢加工
3628,603578.SH,603578,三星新材,玻璃
3629,603579.SH,603579,荣泰健康,医疗保健
3630,603580.SH,603580,艾艾精工,化工原料
3631,603583.SH,603583,捷昌驱动,电气设备
3632,603585.SH,603585,苏利股份,化工原料
3633,603586.SH,603586,金麒麟,汽车配件
3634,603587.SH,603587,地素时尚,服饰
3635,603588.SH,603588,高能环境,环境保护
3636,603589.SH,603589,口子窖,白酒
3637,603590.SH,603590,康辰药业,化学制药
3638,603595.SH,603595,东尼电子,元器件
3639,603596.SH,603596,伯特利,汽车配件
3640,603598.SH,603598,引力传媒,影视音像
3641,603599.SH,603599,广信股份,农药化肥
3642,603600.SH,603600,永艺股份,家居用品
3643,603601.SH,603601,再升科技,玻璃
3644,603602.SH,603602,纵横通信,通信设备
3645,603603.SH,603603,博天环境,环境保护
3646,603605.SH,603605,珀莱雅,日用化工
3647,603606.SH,603606,东方电缆,电气设备
3648,603607.SH,603607,京华激光,造纸
3649,603608.SH,603608,天创时尚,服饰
3650,603609.SH,603609,禾丰牧业,饲料
3651,603610.SH,603610,麒盛科技,家居用品
3652,603611.SH,603611,诺力股份,运输设备
3653,603612.SH,603612,索通发展,矿物制品
3654,603613.SH,603613,国联股份,互联网
3655,603615.SH,603615,茶花股份,家居用品
3656,603616.SH,603616,韩建河山,其他建材
3657,603617.SH,603617,君禾股份,专用机械
3658,603618.SH,603618,杭电股份,电气设备
3659,603619.SH,603619,中曼石油,石油开采
3660,603626.SH,603626,科森科技,专用机械
3661,603628.SH,603628,清源股份,电气设备
3662,603629.SH,603629,利通电子,元器件
3663,603630.SH,603630,拉芳家化,日用化工
3664,603633.SH,603633,徕木股份,元器件
3665,603636.SH,603636,南威软件,软件服务
3666,603637.SH,603637,镇海股份,建筑工程
3667,603638.SH,603638,艾迪精密,专用机械
3668,603639.SH,603639,海利尔,农药化肥
3669,603648.SH,603648,畅联股份,仓储物流
3670,603650.SH,603650,彤程新材,化工原料
3671,603655.SH,603655,朗博科技,汽车配件
3672,603656.SH,603656,泰禾智能,专用机械
3673,603657.SH,603657,春光科技,塑料
3674,603658.SH,603658,安图生物,医疗保健
3675,603659.SH,603659,璞泰来,化工原料
3676,603660.SH,603660,苏州科达,通信设备
3677,603661.SH,603661,恒林股份,家居用品
3678,603662.SH,603662,柯力传感,电器仪表
3679,603663.SH,603663,三祥新材,矿物制品
3680,603665.SH,603665,康隆达,纺织
3681,603666.SH,603666,亿嘉和,专用机械
3682,603667.SH,603667,五洲新春,机械基件
3683,603668.SH,603668,天马科技,饲料
3684,603669.SH,603669,灵康药业,化学制药
3685,603676.SH,603676,卫信康,化学制药
3686,603677.SH,603677,奇精机械,机械基件
3687,603678.SH,603678,火炬电子,元器件
3688,603679.SH,603679,华体科技,电气设备
3689,603680.SH,603680,今创集团,运输设备
3690,603681.SH,603681,永冠新材,化工原料
3691,603682.SH,603682,锦和商业,房产服务
3692,603683.SH,603683,晶华新材,化工原料
3693,603685.SH,603685,晨丰科技,电气设备
3694,603686.SH,603686,龙马环卫,环境保护
3695,603687.SH,603687,大胜达,广告包装
3696,603688.SH,603688,石英股份,矿物制品
3697,603689.SH,603689,皖天然气,供气供热
3698,603690.SH,603690,至纯科技,专用机械
3699,603693.SH,603693,江苏新能,新型电力
3700,603696.SH,603696,安记食品,食品
3701,603697.SH,603697,有友食品,食品
3702,603698.SH,603698,航天工程,专用机械
3703,603699.SH,603699,纽威股份,专用机械
3704,603700.SH,603700,宁水集团,电器仪表
3705,603701.SH,603701,德宏股份,汽车配件
3706,603703.SH,603703,盛洋科技,通信设备
3707,603706.SH,603706,东方环宇,供气供热
3708,603707.SH,603707,健友股份,化学制药
3709,603708.SH,603708,家家悦,超市连锁
3710,603709.SH,603709,中源家居,家居用品
3711,603711.SH,603711,香飘飘,软饮料
3712,603712.SH,603712,七一二,通信设备
3713,603713.SH,603713,密尔克卫,仓储物流
3714,603716.SH,603716,塞力医疗,医药商业
3715,603717.SH,603717,天域生态,环境保护
3716,603718.SH,603718,海利生物,生物制药
3717,603719.SH,603719,良品铺子,食品
3718,603721.SH,603721,中广天择,影视音像
3719,603722.SH,603722,阿科力,化工原料
3720,603725.SH,603725,天安新材,塑料
3721,603726.SH,603726,朗迪集团,机械基件
3722,603727.SH,603727,博迈科,石油开采
3723,603728.SH,603728,鸣志电器,电气设备
3724,603729.SH,603729,龙韵股份,广告包装
3725,603730.SH,603730,岱美股份,汽车配件
3726,603733.SH,603733,仙鹤股份,造纸
3727,603737.SH,603737,三棵树,染料涂料
3728,603738.SH,603738,泰晶科技,元器件
3729,603739.SH,603739,蔚蓝生物,农业综合
3730,603755.SH,603755,日辰股份,食品
3731,603757.SH,603757,大元泵业,专用机械
3732,603758.SH,603758,秦安股份,汽车配件
3733,603766.SH,603766,隆鑫通用,摩托车
3734,603767.SH,603767,中马传动,汽车配件
3735,603768.SH,603768,常青股份,汽车配件
3736,603773.SH,603773,沃格光电,元器件
3737,603776.SH,603776,永安行,公共交通
3738,603777.SH,603777,来伊份,食品
3739,603778.SH,603778,乾景园林,建筑工程
3740,603779.SH,603779,ST威龙,红黄酒
3741,603786.SH,603786,科博达,汽车配件
3742,603787.SH,603787,新日股份,摩托车
3743,603788.SH,603788,宁波高发,汽车配件
3744,603789.SH,603789,星光农机,农用机械
3745,603790.SH,603790,雅运股份,染料涂料
3746,603797.SH,603797,联泰环保,环境保护
3747,603798.SH,603798,康普顿,石油加工
3748,603799.SH,603799,华友钴业,小金属
3749,603800.SH,603800,道森股份,专用机械
3750,603801.SH,603801,志邦家居,家居用品
3751,603803.SH,603803,瑞斯康达,通信设备
3752,603806.SH,603806,福斯特,塑料
3753,603808.SH,603808,歌力思,服饰
3754,603809.SH,603809,豪能股份,汽车配件
3755,603810.SH,603810,丰山集团,农药化肥
3756,603811.SH,603811,诚意药业,化学制药
3757,603813.SH,603813,原尚股份,仓储物流
3758,603815.SH,603815,交建股份,建筑工程
3759,603816.SH,603816,顾家家居,家居用品
3760,603817.SH,603817,海峡环保,环境保护
3761,603818.SH,603818,曲美家居,家居用品
3762,603819.SH,603819,神力股份,电气设备
3763,603822.SH,603822,嘉澳环保,环境保护
3764,603823.SH,603823,百合花,染料涂料
3765,603825.SH,603825,华扬联众,互联网
3766,603826.SH,603826,坤彩科技,染料涂料
3767,603828.SH,603828,柯利达,装修装饰
3768,603829.SH,603829,洛凯股份,电气设备
3769,603833.SH,603833,欧派家居,家居用品
